"","rhoB","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"208",0.4,0.3,0.716386484854179,0.152941429270164,432.756385316365,0.679942031456144,0.918232294414638,0.0440940543822017,0.196033513304459
"209",0.48,0.3,0.742720724274701,0.229053909041086,446.526015374054,0.686677464104804,0.931350259275676,0.0611183758319999,0.28722696243847
"210",0.56,0.3,0.76455417114947,0.29632141196154,459.580225077485,0.690146418941021,0.941251297646534,0.0739384448528028,0.364804645706034
"211",0.64,0.3,0.78256408409323,0.355112453257452,471.600711418981,0.691032796932321,0.948785760314176,0.0836421812868581,0.430540636619307
"212",0.72,0.3,0.797455364166699,0.406234202438765,482.499411065475,0.689942194381925,0.954600288504317,0.0910560554443803,0.486285884168061
"213",0.8,0.3,0.809848360532049,0.450650788809871,492.310269307964,0.687361301134443,0.9591616894597,0.096784949686171,0.533738157680837
"214",0.88,0.3,0.820249649719104,0.489314711362212,501.121279998373,0.683664266028277,0.962800332284255,0.101264585257582,0.574352414356343
"215",0.96,0.3,0.829059090267593,0.523088036054961,509.037735516012,0.679133805453509,0.9657495842138,0.104808045983346,0.609331782568405
"216",1.04,0.3,0.836588116124348,0.552716713314408,516.164369980594,0.673982929359463,0.968175565203259,0.107641479840771,0.639653858328206
"217",1.12,0.3,0.843078700771976,0.578831298296409,522.59767619264,0.668372852565961,0.970198010811898,0.109929781224269,0.666107415225442
"218",1.2,0.3,0.848719495093848,0.601958693662341,528.423320083879,0.662426572791762,0.971904489239272,0.111794556514707,0.689328288190605
"219",1.28,0.3,0.853658540076858,0.62253713381481,533.715948724826,0.656238812374466,0.973360020056706,0.113326577222154,0.709830369648116
"220",1.36,0.3,0.858012947941231,0.640930879662423,538.540021709483,0.649883209149033,0.974613605821165,0.114594420523378,0.728030919823266
"221",1.44,0.3,0.861876172677376,0.657443250928453,542.950997935358,0.643417514037214,0.975702708739039,0.115650503356312,0.744270674962969
"222",1.52,0.3,0.865323450317766,0.672327640422029,546.996566956347,0.636887368639628,0.976656356174851,0.116535336024315,0.758829618230135
"223",1.6,0.3,0.868415877617003,0.685796593812998,550.717791508473,0.630329075297118,0.977497323824182,0.117280553258052,0.771939289018384
"224",1.68,0.3,0.871203485424308,0.698029199368318,554.150113765346,0.623771650161861,0.978243691569814,0.117911098796139,0.78379238861862
"225",1.76,0.3,0.873727570254689,0.709177066484522,557.324217928022,0.617238362529945,0.978909967332667,0.118446817957405,0.794550295331847
"226",1.84,0.3,0.876022476683253,0.719369153529391,560.266759072981,0.610747902730853,0.979507909538069,0.118903631684789,0.804348968793092
"227",1.92,0.3,0.878116970909226,0.728715669080218,563.000974456705,0.604315278698226,0.980047136579904,0.119294411418121,0.813303612756168
"228",2,0.3,0.880035307897998,0.737311231519852,565.547194587065,0.597952512199544,0.980535583824514,0.119629637768421,0.82151237839026
"229",2.08,0.3,0.881798067138948,0.745237436294603,567.923270216674,0.591669185485995,0.980979850145441,0.119917901276737,0.829059323016021
"230",2.16,0.3,0.883422812329355,0.752564949939186,570.144929442389,0.585472875019009,0.981385463473232,0.120166286640794,0.836016788204052
"231",2.24,0.3,0.884924616024568,0.759355225307298,572.226076953377,0.579369499005655,0.98175708631074,0.120380670098193,0.842447322599772
"232",2.32,0.3,0.886316479930642,0.765661912723942,574.179045472642,0.573363598438666,0.982098676272962,0.120565951483314,0.848405245739818
"233",2.4,0.3,0.887609673936514,0.771532026170794,576.01480768006,0.567458566295878,0.982413612594584,0.120726236707071,0.853937927131111
"234",2.48,0.3,0.888814011414014,0.777006911353109,577.743155428447,0.561656835923498,0.982704796643425,0.120864982289776,0.859086838198052
"235",2.56,0.3,0.889938074172915,0.782123052859413,579.372851819131,0.555960036960336,0.982974732399332,0.120985110623116,0.863888422014462
"236",2.64,0.3,0.890989397384499,0.786912750083651,580.91176070474,0.550369125220711,0.983225591363341,0.121089102478033,0.868374816045608
"237",2.72,0.3,0.89197462246481,0.79140468564097,582.366957355851,0.544884491498408,0.983459265269539,0.121179071698839,0.872574455672976
"238",2.8,0.3,0.89289962415477,0.795624405338527,583.744823359406,0.539506053167349,0.983677409169251,0.121256825859003,0.876512580522232
"239",2.88,0.3,0.893769616697469,0.799594725072921,585.051128272644,0.534233331635795,0.983881476861972,0.12132391578056,0.880211661146767
"240",2.96,0.3,0.894589242986518,0.803336077103103,586.291100115169,0.529065518083795,0.984072750201183,0.121381676167895,0.883691760132861
"241",3.04,0.3,0.895362649766352,0.806866805820828,587.469486421413,0.524001529433291,0.984252363466888,0.121431259108982,0.886970838954884
"242",3.12,0.3,0.896093551348564,0.810203421284246,588.590607283143,0.519040056125207,0.984421323740311,0.121473661822673,0.890065019750736
"243",3.2,0.3,0.89678528382782,0.813360817291783,589.658401573582,0.514179602989809,0.984580528020792,0.121509749736609,0.892988809475515
"244",3.28,0.3,0.897440851399378,0.816352459574121,590.676467346817,0.509418524261653,0.984730777672577,0.121540275761419,0.895755292527462
"245",3.36,0.3,0.898062966080866,0.819190548713943,591.64809724576,0.504755053609032,0.984872790671908,0.121565896451539,0.898376296847881
"246",3.44,0.3,0.898654081905213,0.821886161618615,592.576309622115,0.50018732990853,0.985007212034232,0.121587185599539,0.900862537617515
"247",3.52,0.3,0.899216424455108,0.824449374728662,593.463875957095,0.495713419364008,0.985134622726432,0.121604645717693,0.903223741962368
"248",3.6,0.3,0.899752016460716,0.826889371623456,594.313345085022,0.4913313344847,0.985255547313983,0.121618717763984,0.905468757504645
"249",3.68,0.3,0.900262700056697,0.829214537255142,595.12706464456,0.487039050354587,0.985370460546645,0.12162978940643,0.907605647124572
"250",3.76,0.3,0.900750156193541,0.831432540688229,595.907200119235,0.482834518558871,0.985479793049493,0.121638202068319,0.909641771914383
"251",3.84,0.3,0.901215921617312,0.833550407929695,596.65575177655,0.478715679082693,0.985583936257435,0.121644256950032,0.911583863989024
"252",3.92,0.3,0.901661403763981,0.83557458619162,597.374569769998,0.474680470450262,0.985683246707271,0.121648220190864,0.913438090557361
"253",4,0.3,0.902087893860531,0.837511000727108,598.065367632377,0.470726838337442,0.985778049782534,0.121650327304309,0.915210110441668
"254",4.08,0.3,0.902496578477756,0.839365105209976,598.729734354611,0.466852742855792,0.985868642990195,0.121650786999187,0.916905124053141
"255",4.16,0.3,0.902888549743758,0.841141926489611,599.369145221003,0.463056164681718,0.985955298835712,0.121649784480908,0.918527917682283
"256",4.24,0.3,0.903264814394982,0.842846104431068,599.984971545813,0.459335110182104,0.986038267352815,0.121647484306657,0.920082902836137
"257",4.32,0.3,0.903626301815668,0.844481927452765,600.57848943962,0.455687615665802,0.98611777833488,0.121644032863246,0.921574151250804
"258",4.4,0.3,0.903973871193915,0.846053364287083,601.150887714337,0.45211175087415,0.986194043307939,0.121639560521152,0.923005426117652
"259",4.48,0.3,0.90430831790625,0.847564092420072,601.703275025569,0.448605621812059,0.986267257279662,0.12163418351031,0.924380209987775
"260",4.56,0.3,0.9046303792245,0.849017523602515,602.236686334335,0.445167373004624,0.986337600293105,0.121628005556627,0.925701729754843
"261",4.64,0.3,0.904940739427032,0.850416826774905,602.752088763145,0.441795189254489,0.98640523880979,0.121621119315002,0.926972979063679
"262",4.72,0.3,0.905240034386654,0.851764948703741,603.250386911984,0.438487296970693,0.986470326944266,0.121613607621156,0.928196738444905
"263",4.8,0.3,0.905528855694324,0.853064632587299,603.732427689202,0.435241965121744,0.986533007567409,0.121605544592459,0.929375593437546
"264",4.88,0.3,0.905807754373549,0.854318434858261,604.199004709424,0.432057505867515,0.986593413294859,0.121596996595138,0.93051195092766
"265",4.96,0.3,0.906077244231676,0.855528740380964,604.650862302153,0.428932274914646,0.986651667374283,0.121588023094581,0.931608053901934
"266",5.04,0.3,0.906337804888166,0.856697776217188,605.088699170239,0.425864671633434,0.986707884483007,0.121578677405898,0.932665994790829
"267",5.12,0.3,0.906589884515561,0.857827624113356,605.513171733121,0.422853138971489,0.986762171446468,0.121569007356472,0.93368772755409
"268",5.2,0.3,0.906833902324603,0.858920231844155,605.924897186381,0.419896163195095,0.98681462788654,0.121559055871411,0.934675078643136
"269",5.28,0.3,0.907070250820119,0.859977423530809,606.324456304079,0.416992273483418,0.986865346807352,0.121548861492347,0.935629756958623
"270",5.36,0.3,0.907299297852168,0.861000909039408,606.712396009098,0.414140041399762,0.98691441512558,0.121538458837356,0.936553362907674
"271",5.44,0.3,0.907521388483672,0.861992292552306,607.089231733316,0.41133808026024,0.986961914151218,0.121527879009093,0.937447396653095
"272",5.52,0.3,0.907736846693291,0.862953080395109,607.455449587256,0.408585044417792,0.987007920024145,0.121517149957292,0.938313265636328
"273",5.6,0.3,0.907945976929682,0.863884688192322,607.811508356215,0.405879628475992,0.987052504110892,0.121506296802366,0.939152291446661
"274",5.68,0.3,0.908149065532515,0.864788447417183,608.157841339161,0.403220566447921,0.987095733366069,0.121495342122675,0.939965716101049
"275",5.76,0.3,0.908346382033089,0.865665611393909,608.494858044559,0.400606630871179,0.987137670661866,0.121484306211082,0.940754707792005
"276",5.84,0.3,0.908538180345715,0.866517360803725,608.822945754818,0.398036631888561,0.987178375088773,0.12147320730428,0.941520366154492
"277",5.92,0.3,0.908724699861256,0.867344808742209,609.142470972772,0.395509416305111,0.987217902230554,0.121462061787933,0.942263727097742
"278",6,0.3,0.908906166451034,0.868149005368144,609.453780758049,0.393023866627739,0.987256304415917,0.121450884379442,0.942985767242325
"279",6.08,0.3,0.909082793390075,0.8689309421823,609.757203964641,0.390578900094855,0.987293630949081,0.121439688292471,0.943687407999438
"280",6.16,0.3,0.909254782206922,0.86969155596908,610.053052387153,0.388173467701737,0.987329928321335,0.121428485384038,0.944369519324905
"281",6.24,0.3,0.909422323466521,0.870431732431129,610.341621823357,0.385806553226218,0.987365240405322,0.121417286286664,0.945032923177326
"282",6.32,0.3,0.909585597492403,0.871152309544218,610.623193060329,0.383477172259299,0.98739960863367,0.121406100527152,0.945678396706872
"283",6.4,0.3,0.909744775033497,0.871854080656678,610.898032790191,0.381184371244347,0.987433072163472,0.121394936632875,0.946306675198421
"284",6.48,0.3,0.909900017880266,0.87253779735551,611.166394461281,0.37892722652733,0.987465668027755,0.121383802228187,0.946918454790604
"285",6.56,0.3,0.910051479434494,0.873204172118739,611.428519069304,0.376704843420899,0.987497431275221,0.121372704120552,0.947514394989925
"286",6.64,0.3,0.910199305237273,0.873853880772915,611.684635894765,0.374516355285169,0.987528395099305,0.121361648378493,0.948095120997724
"287",6.72,0.3,0.910343633457805,0.874487564770924,611.934963188877,0.372360922625466,0.987558590957395,0.121350640401725,0.948661225865503
"288",6.8,0.3,0.910484595346856,0.875105833305669,612.179708813261,0.370237732209308,0.987588048681079,0.121339684984734,0.949213272493134
"289",6.88,0.3,0.910622315658009,0.875709265273171,612.419070837202,0.368145996204231,0.987616796578321,0.121328786373936,0.94975179548296
"290",6.96,0.3,0.910756913038689,0.876298411096583,612.653238094433,0.366084951336157,0.987644861528098,0.121317948319067,0.950277302861396
"291",7.04,0.3,0.910888500393593,0.876873794422677,612.882390703273,0.364053858069017,0.987672269068065,0.121307174120658,0.950790277678931
"292",7.12,0.3,0.911017185223556,0.877435913701351,613.106700553665,0.362051999808025,0.987699043476196,0.121296466671466,0.951291179498244
"293",7.2,0.3,0.911143069940326,0.877985243656298,613.326331761629,0.360078682123666,0.98772520784635,0.121285828495478,0.951780445779214
"294",7.28,0.3,0.911266252160365,0.878522236656195,613.541441095182,0.358133231999214,0.987750784158701,0.121275261782369,0.952258493169023
"295",7.36,0.3,0.911386824978725,0.879047323993659,613.75217837306,0.356214997100507,0.987775793345219,0.121264768419042,0.952725718704675
"296",7.44,0.3,0.911504877224678,0.879560917079052,613.958686838268,0.354323345068289,0.987800255350685,0.121254350017964,0.953182500934673
"297",7.52,0.3,0.911620493700618,0.880063408555812,614.161103508749,0.352457662833031,0.987824189189553,0.121244007943136,0.953629200966097
"298",7.6,0.3,0.911733755404963,0.880555173342558,614.359559505605,0.350617355951118,0.987847612998914,0.121233743333732,0.954066163442561
"299",7.68,0.3,0.911844739741059,0.881036569608218,614.554180361996,0.348801847963562,0.987870544088029,0.121223557125319,0.954493717458389
"300",7.76,0.3,0.911953520712395,0.881507939684283,614.745086312544,0.34701057977563,0.987892998984585,0.121213450068715,0.954912177413553
"301",7.84,0.3,0.912060169105386,0.881969610919479,614.932392565947,0.345243009056931,0.987914993477722,0.121203422749192,0.955321843814001
"302",7.92,0.3,0.912164752661142,0.882421896480544,615.11620956103,0.343498609663553,0.987936542658711,0.121193475600347,0.955723004020948
"303",8,0.3,0.912267336235709,0.882865096102874,615.296643207261,0.341776871078043,0.987957660958529,0.121183608920347,0.956115932953185
"304",0,0.45,0.658551130305474,3.95460220833048e-14,409.193853865066,0.658551130305464,0.907169490635523,1.075147027611e-14,5.44755647041891e-14
"305",0.08,0.45,0.658551393513538,4.73514154831153e-11,409.193765890349,0.658551393502096,0.900185739184154,1.38420437080288e-11,6.47255011042778e-11
"306",0.16,0.45,0.658551727239185,9.71297282847699e-08,409.193658273281,0.658551704519569,0.89246171654119,3.05907661154919e-08,1.31629089176652e-07
"307",0.24,0.45,0.658649021620356,0.000252193390989205,409.224457470819,0.658592090059045,0.884337741390877,8.54523908106792e-05,0.000338608464387352
"308",0.32,0.45,0.675121320451411,0.0449040047610939,414.976630618981,0.664975515051519,0.890919847942783,0.0150768147485823,0.0592573036606611
"309",0.4,0.45,0.705660913886274,0.130585991565254,427.517660889517,0.675057308289294,0.909413269676525,0.0401895587777105,0.168291358110346
"310",0.48,0.45,0.73161272237979,0.207577034208949,440.19984910667,0.68134658239856,0.923503139711311,0.0591644713036375,0.262021199139855
"311",0.56,0.45,0.75332469756803,0.27578591490584,452.362829181235,0.684431525522938,0.934238235443615,0.0735224330332255,0.342016858512152
"312",0.64,0.45,0.771354287375636,0.335538260326672,463.64690843195,0.684948663329085,0.942462140219704,0.0844369796048529,0.409969986721643
"313",0.72,0.45,0.786333240500985,0.387595322418433,473.925283169355,0.683482860811915,0.948837919916671,0.0928089281271058,0.467696290263182
"314",0.8,0.45,0.798841482796112,0.432890245625734,483.202183701638,0.680515320918466,0.953855187254814,0.0993029755899947,0.516891792920954
"315",0.88,0.45,0.809364685470127,0.472359992392377,491.544498051812,0.676421729971534,0.95786587773958,0.104400770232278,0.559027996704812
"316",0.96,0.45,0.818292549191047,0.506862025839588,499.042865297738,0.671488882634073,0.961121285680646,0.108449839641773,0.595332173584176
"317",1.04,0.45,0.825932015286716,0.53714416620673,505.791795268954,0.6659343134107,0.963801649485309,0.111701947013975,0.626807562631825
"318",1.12,0.45,0.832523461225408,0.563842156203777,511.880506492869,0.659923356897159,0.966037581293445,0.114341050594392,0.654267102585474
"319",1.2,0.45,0.838255373512043,0.587489464645225,517.389351006853,0.653582454084404,0.967924975169715,0.116503030580925,0.678368124378064
"320",1.28,0.45,0.843276297177881,0.608531178669907,522.388980900708,0.647009069271454,0.969535235203358,0.118289441199865,0.699643072400802
"321",1.36,0.45,0.847704124431098,0.627338131600449,526.940766300908,0.640278949210663,0.97092228933612,0.119777089241293,0.718524963329772
"322",1.44,0.45,0.851633157906205,0.644219678738577,531.097737009477,0.63345137188661,0.972127437241846,0.121024705872809,0.735367827683702
